Plant,Style_CD,Activity,SAH,Pack_Unit,Pack_Qty,Size,Operation_code
95,400NDF,SEW,0.29268,X,1,9,60500
95,400NDF,SEW,0.29268,X,1,10,60500
95,400NDF,SEW,0.28104,X,1,6,60500
95,400NDG,SEW,0.3054,X,1,11,60500
95,400NDG,SEW,0.3054,X,1,13,60500
95,400NDG,SEW,0.28104,X,1,7,60500
95,400NDI,SEW,0.3054,X,1,12,60500
95,400NDJ,SEW,0.29268,X,1,9,60500
95,400NDJ,SEW,0.29268,X,1,10,60500
95,400NDK,SEW,0.29268,X,1,9,60500
95,400NDK,SEW,0.28104,X,1,5,60500
95,400NDL,SEW,0.29268,X,1,10,60500
95,400NDM,SEW,0.3054,X,1,11,60500
95,400NDM,SEW,0.28104,X,1,4,60500
95,400NDM,SEW,0.28104,X,1,6,60500
95,420NB1,SEW,0.27828,X,1,4,60500
95,420NB2,SEW,0.27828,X,1,4,60500
95,420NB2,SEW,0.27828,X,1,7,60500
95,420NB3,SEW,0.27828,X,1,6,60500
95,420NB4,SEW,0.27828,X,1,7,60500
95,420NB5,SEW,0.27828,X,1,6,60500
95,420NB6,SEW,0.29196,X,1,9,60500
95,420NDC,SEW,0.27828,X,1,6,60500
95,420NDC,SEW,0.27828,X,1,7,60500
95,420NDD,SEW,0.29196,X,1,8,60500
95,420NDD,SEW,0.29196,X,1,9,60500
95,420NDD,SEW,0.27828,X,1,4,60500
95,420NDG,SEW,0.27828,X,1,5,60500
95,420NDH,SEW,0.27828,X,1,6,60500
95,420NBD,SEW,0.27828,X,1,6,60500
95,420NDK,SEW,0.27828,X,1,7,60500
95,420NDL,SEW,0.27828,X,1,7,60500
95,420NDM,SEW,0.27828,X,1,5,60500
95,420NDM,SEW,0.27828,X,1,6,60500
95,P299SC,VAP,0.13888,2,2,7,60900
95,7959,VAP,0.1773,1,1,32B,60900
95,7959,VAP,0.1773,1,1,34B,60900
95,7959,VAP,0.1773,1,1,32C,60900
95,7959,VAP,0.1773,1,1,38C,60900
95,7959,VAP,0.1773,1,1,38D,60900
95,P4001,VAP,0.21222,3,3,S,60900
95,P40D24,VAP,0.4038,6,6,7,60900
95,P42B24,VAP,0.38256,6,6,5,60900
95,P42B26,VAP,0.38256,6,6,5,60900
95,40ABD1,SEW,0.306,X,1,12,60500
95,40ABD1,SEW,0.306,X,1,13,60500
95,40ABDB,SEW,0.29288,X,1,9,60500
95,40ABDB,SEW,0.29288,X,1,10,60500
95,40ABDA,SEW,0.29288,X,1,9,60500
95,40ABD2,SEW,0.306,X,1,11,60500
95,40ABD3,SEW,0.306,X,1,12,60500
95,40ABD3,SEW,0.29288,X,1,10,60500
96,847B99,VAP,0.39564,7,7,L,60900
95,P2BP01,VAP,0.39888,6,6,9,60900
95,P42C09,VAP,0.40536,6,6,5,60900
96,RNS5IR,VAP,0.3485,5,5,2XL,60900
95,400NF7,SEW,0.3054,X,1,11,60500
95,400NF7,SEW,0.3054,X,1,12,60500
95,400NF7,SEW,0.28104,X,1,7,60500
95,400NF9,SEW,0.28104,X,1,6,60500
95,400NG0,SEW,0.3054,X,1,13,60500
95,400NG0,SEW,0.29268,X,1,8,60500
95,400NG1,SEW,0.28104,X,1,5,60500
95,400NG2,SEW,0.3054,X,1,12,60500
95,400NG2,SEW,0.28104,X,1,5,60500
95,400NG2,SEW,0.28104,X,1,6,60500
95,400NG2,SEW,0.28104,X,1,7,60500
95,H4CXPK,VAP,0.35928,6,6,5,60900
95,H4WTPK,VAP,0.2226,3,3,6,60900
95,10P899,VAP,0.41984,8,8,9,60900
95,10P899,VAP,0.41984,8,8,12,60900
95,430NF7,SEW,0.2957,X,1,8,60500
95,430NF8,SEW,0.28164,X,1,6,60500
95,430NF9,SEW,0.2957,X,1,13,60500
95,430NF9,SEW,0.28164,X,1,7,60500
95,430NG1,SEW,0.2957,X,1,10,60500
95,430NG1,SEW,0.2957,X,1,12,60500
95,430NG1,SEW,0.28164,X,1,4,60500
96,BN84,SEW,0.6726,X,1,L,60500
96,BN10,SEW,0.6726,X,1,L,60500
96,NR55,SEW,0.60672,X,1,L,60500
96,B8WN02,VAP,0.316,5,5,XL,60900
95,P40D34,VAP,0.4038,6,6,6,60900
95,P40D34,VAP,0.4038,6,6,7,60900
95,P40D34,VAP,0.4038,6,6,9,60900
96,NP55,SEW,0.68832,X,1,2XL,60500
96,NP55,SEW,0.6726,X,1,M,60500
96,NP55,SEW,0.6726,X,1,XL,60500
96,75SP02,VAP,0.2262,5,5,L,60900
96,RU55,SEW,0.61884,X,1,3XL,60500
96,841W09,VAP,0.19136,2,2,XL,60900
96,844V10,VAP,0.19136,2,2,XL,60900
95,H4CUPK,VAP,0.3144,5,5,6,60900
95,H4CUPK,VAP,0.3144,5,5,10,60900
96,83YP05,VAP,0.138,2,2,S,60900
96,83YP05,VAP,0.138,2,2,M,60900
96,83YP05,VAP,0.138,2,2,XL,60900
96,9P5Y03,VAP,0.3568,4,4,M,60900
96,BZ84,SEW,0.6966,X,1,M,60500
96,MWUS07,VAP,0.3324,5,5,2XL,60900
96,838Z10,VAP,0.1874,2,2,S,60900
96,838Z10,VAP,0.1874,2,2,XL,60900
96,8BS511,VAP,0.3324,5,5,L,60900
95,420N0V,SEW,0.27828,X,1,5,60500
95,420N0Q,SEW,0.27828,X,1,6,60500
95,420N0P,SEW,0.29196,X,1,9,60500
95,420N0P,SEW,0.27828,X,1,4,60500
95,420N0W,SEW,0.27828,X,1,4,60500
95,420N0U,SEW,0.27828,X,1,4,60500
96,YI55,SEW,0.60672,X,1,S,60500
96,YI55,SEW,0.60672,X,1,XL,60500
96,7U5B02,VAP,0.2376,6,6,L,60900
95,400N02,SEW,0.3054,X,1,12,60500
95,400N03,SEW,0.3054,X,1,12,60500
95,400N03,SEW,0.28104,X,1,4,60500
95,400N05,SEW,0.3054,X,1,11,60500
95,400N06,SEW,0.29268,X,1,10,60500
95,400N07,SEW,0.29268,X,1,9,60500
95,400N07,SEW,0.28104,X,1,4,60500
95,400N08,SEW,0.3054,X,1,12,60500
95,400N08,SEW,0.28104,X,1,5,60500
95,400N08,SEW,0.28104,X,1,7,60500
95,400N09,SEW,0.29268,X,1,9,60500
95,400N01,SEW,0.28104,X,1,7,60500
95,400N11,SEW,0.29268,X,1,10,60500
95,400N11,SEW,0.28104,X,1,4,60500
95,400N11,SEW,0.28104,X,1,5,60500
95,400N12,SEW,0.3054,X,1,12,60500
95,400N13,SEW,0.3054,X,1,12,60500
95,400N14,SEW,0.29268,X,1,10,60500
95,400N14,SEW,0.28104,X,1,7,60500
95,430N01,SEW,0.2957,X,1,10,60500
95,430N01,SEW,0.2957,X,1,11,60500
95,430N01,SEW,0.2957,X,1,12,60500
95,430N01,SEW,0.2957,X,1,13,60500
95,430N03,SEW,0.2957,X,1,13,60500
95,430N03,SEW,0.28164,X,1,7,60500
95,430N05,SEW,0.2957,X,1,9,60500
95,430N06,SEW,0.2957,X,1,8,60500
95,430N06,SEW,0.2957,X,1,9,60500
95,430N09,SEW,0.2957,X,1,12,60500
95,430N09,SEW,0.28164,X,1,6,60500
95,430N10,SEW,0.2957,X,1,9,60500
95,430N12,SEW,0.2957,X,1,10,60500
95,430N13,SEW,0.2957,X,1,13,60500
95,430N14,SEW,0.2957,X,1,10,60500
95,430N14,SEW,0.28164,X,1,5,60500
95,430N07,SEW,0.28164,X,1,6,60500
96,54VN03,VAP,0.18024,2,2,S,60900
95,PHX710,VAP,0.06098,2,2,S,60900
95,PHX710,VAP,0.06098,2,2,M,60900
95,NSY710,SEW,0.6771,X,1,S,60500
95,NSY372,SEW,0.6763,X,1,M,60500
95,NSY372,SEW,0.6763,X,1,3XL,60500
95,NSY054,SEW,0.7548,X,1,L,60500
95,NSY054,SEW,0.7548,X,1,XL,60500
95,PHX054,VAP,0.0946,2,2,L,60900
95,PHX054,VAP,0.0946,2,2,2XL,60900
95,NB79E9,SEW,2.7452,X,1,36A,60500
95,PB1002,VAP,0.1773,1,1,36D,60900
95,PB1002,VAP,0.1773,1,1,34A,60900
95,PB1002,VAP,0.1773,1,1,32B,60900
95,PB1002,VAP,0.1773,1,1,32D,60900
95,PHX70J,VAP,0.0946,2,2,5XL,60900
95,NSY70J,SEW,0.5083,X,1,4XL,60500
95,NB4049,SEW,1.9009,X,1,403D,60500
95,NB4049,SEW,1.9009,X,1,40C,60500
95,NB4049,SEW,1.9009,X,1,38D,60500
95,PH4049,VAP,0.1148,1,1,383D,60900
95,PH4049,VAP,0.1148,1,1,44C,60900
95,PH4049,VAP,0.1148,1,1,40D,60900
95,PHX037,VAP,0.0946,2,2,XL,60900
95,NSY037,SEW,0.4808,X,1,L,60500
95,NS0700,SEW,0.5193,X,1,6XL,60500
95,PHH091,VAP,0.063,2,2,2XL,60900
95,PHH091,VAP,0.063,2,2,3XL,60900
95,PHH091,VAP,0.063,2,2,4XL,60900
95,NS0500,SEW,0.4315,X,1,M,60500
95,NS0500,SEW,0.4315,X,1,XL,60500
95,PHH051,VAP,0.063,2,2,M,60900
95,PHH051,VAP,0.063,2,2,6XL,60900
96,USA4,SEW,0.31644,X,1,L,60500
95,420N01,SEW,0.27828,X,1,7,60500
95,420N06,SEW,0.29196,X,1,9,60500
95,420N08,SEW,0.29196,X,1,9,60500
95,420N16,SEW,0.29196,X,1,9,60500
95,420N17,SEW,0.29196,X,1,9,60500
95,420N19,SEW,0.29196,X,1,8,60500
95,400N16,SEW,0.28104,X,1,5,60500
95,400N17,SEW,0.29268,X,1,9,60500
95,400N18,SEW,0.3054,X,1,11,60500
95,400N18,SEW,0.28104,X,1,5,60500
95,400N19,SEW,0.3054,X,1,11,60500
95,400N19,SEW,0.28104,X,1,5,60500
96,UTXX99,VAP,0.27648,3,3,L,60900
96,UTX301,VAP,0.27648,3,3,XL,60900
95,NSY7DJ,SEW,0.5083,X,1,M,60500
95,NSY7DJ,SEW,0.5083,X,1,XL,60500
95,PH8097,VAP,0.063,1,1,L,60900
95,430N15,SEW,0.28164,X,1,4,60500
95,430N15,SEW,0.28164,X,1,6,60500
95,430N16,SEW,0.2957,X,1,13,60500
95,430N16,SEW,0.28164,X,1,5,60500
95,430N17,SEW,0.2957,X,1,10,60500
95,430N17,SEW,0.2957,X,1,13,60500
95,430N18,SEW,0.28164,X,1,6,60500
95,430N19,SEW,0.28164,X,1,5,60500
95,PB1000,VAP,0.1513,1,1,36A,60900
95,PB1000,VAP,0.1513,1,1,36C,60900
95,PB1000,VAP,0.1513,1,1,40D,60900
95,PB1003,VAP,0.14928,1,1,36B,60900
95,PB1003,VAP,0.14928,1,1,34C,60900
95,NS8L12,SEW,1.8035,X,1,3XL,60500
95,NB97B9,SEW,3.20436,X,1,36A,60500
95,NB97B9,SEW,3.20436,X,1,32DD,60500
95,NB4104,SEW,3.2372,X,1,36A,60500
95,NB4104,SEW,3.2372,X,1,36B,60500
95,NB4104,SEW,3.2372,X,1,38B,60500
95,NB4104,SEW,3.005,X,1,34C,60500
95,P43B31,VAP,0.38256,6,6,7,60900
95,P2LC02,VAP,0.3924,6,6,6,60900
95,P40D40,VAP,0.4038,6,6,6,60900
95,P40D40,VAP,0.4038,6,6,10,60900
95,P42C25,VAP,0.40536,6,6,8,60900
96,CF55,SEW,0.7069,X,1,XL,60500
96,CC55,SEW,0.7069,X,1,XL,60500
96,ZF10,SEW,0.7069,X,1,2XL,60500
95,NB97H9,SEW,3.74304,X,1,32A,60500
95,NB97H9,SEW,3.74304,X,1,36A,60500
95,NB97H9,SEW,3.74304,X,1,34B,60500
95,NB97H9,SEW,3.74304,X,1,36C,60500
95,NB97H9,SEW,3.74304,X,1,32DD,60500
95,NB97H9,SEW,3.74304,X,1,36DD,60500
95,NB4D04,SEW,3.005,X,1,34C,60500
96,MFZB06,VAP,0.3246,5,5,L,60900
95,NB97G9,SEW,3.20436,X,1,34D,60500
95,NB97G9,SEW,3.20436,X,1,38D,60500
95,NB97G9,SEW,3.20436,X,1,38DD,60500
96,BX84,SEW,0.6966,X,1,S,60500
96,BX84,SEW,0.6966,X,1,L,60500
96,USPK,SEW,0.67824,X,1,L,60500
95,NB4H04,SEW,3.005,X,1,40D,60500
96,USSS,SEW,0.74484,X,1,L,60500
95,NB4J18,SEW,2.8138,1,1,34A,60500
95,NB4J18,SEW,2.5816,1,1,34C,60500
95,NB4P18,SEW,2.5816,X,1,38C,60500
95,NB3D83,SEW,3.0327,X,1,383D,60500
95,NB3D83,SEW,3.0327,X,1,443D,60500
95,NB3D83,SEW,3.0327,X,1,36C,60500
95,NB3D83,SEW,3.0327,X,1,34D,60500
95,NB3D83,SEW,3.0327,X,1,36D,60500
95,PH3383,VAP,0.1513,1,1,34B,60900
95,PH3383,VAP,0.1513,1,1,40B,60900
95,PH3383,VAP,0.1513,1,1,36C,60900
95,PH3383,VAP,0.1513,1,1,32DD,60900
95,PH3383,VAP,0.1513,1,1,343D,60900
95,NBP385,SEW,3.204,X,1,383D,60500
95,NBP385,SEW,3.204,X,1,32C,60500
95,PH3385,VAP,0.145673953,1,1,36C,60900
95,PH3385,VAP,0.145673953,1,1,36D,60900
95,PH3385,VAP,0.14554,1,1,44DD,60900
95,PH3385,VAP,0.14554,1,1,34G,60900
95,NB4159,SEW,2.2885,X,1,36C,60500
95,PH4159,VAP,0.1148,1,1,423D,60900
95,PH4159,VAP,0.1148,1,1,38C,60900
95,PH4159,VAP,0.1148,1,1,42C,60900
95,PH4159,VAP,0.1148,1,1,42D,60900
95,PHG308,VAP,0.1513,1,1,36C,60900
95,NB3385,SEW,3.204,X,1,383D,60500
95,NB3385,SEW,3.204,X,1,42G,60500
95,NBG308,SEW,1.9656,X,1,34A,60500
95,NBG308,SEW,1.9656,X,1,38B,60500
95,NBG308,SEW,1.9656,X,1,38C,60500
95,NB3438,SEW,2.4518,X,1,36C,60500
95,NB3438,SEW,2.4518,X,1,38DD,60500
95,NB3438,SEW,2.4518,X,1,42DD,60500
95,PH3438,VAP,0.054,1,1,32C,60900
95,PH3438,VAP,0.054,1,1,42D,60900
95,PH3438,VAP,0.054,1,1,40DD,60900
95,NBHC49,SEW,2.7064,X,1,36C,60500
95,NBHC49,SEW,2.7064,X,1,38C,60500
95,NB1107,SEW,2.2981,X,1,44C,60500
95,NB1107,SEW,2.2981,X,1,52D,60500
95,NB1107,SEW,2.2981,X,1,42DD,60500
95,NB1107,SEW,2.2981,X,1,48DD,60500
95,NB1107,SEW,2.2981,X,1,50DD,60500
95,NB4S18,SEW,2.5816,X,1,34C,60500
95,NB4745,SEW,2.5175,X,1,403D,60500
95,NB4745,SEW,2.5175,X,1,38B,60500
95,NB4745,SEW,2.5175,X,1,36C,60500
95,NB4745,SEW,2.5175,X,1,44C,60500
95,NB4745,SEW,2.5175,X,1,44D,60500
95,PH4745,VAP,0.14316,1,1,38D,60900
95,PH1107,VAP,0.1148,1,1,44B,60900
95,PH1107,VAP,0.1148,1,1,40C,60900
95,PH1107,VAP,0.1148,1,1,48C,60900
95,PH1107,VAP,0.1148,1,1,40D,60900
95,PH1107,VAP,0.1148,1,1,44D,60900
95,PH1107,VAP,0.1148,1,1,54D,60900
95,NB4609,SEW,2.512632,X,1,42C,60500
95,PH4609,VAP,0.1148,1,1,423D,60900
95,PH4609,VAP,0.1148,1,1,36C,60900
95,PH4609,VAP,0.1148,1,1,40D,60900
95,PH4609,VAP,0.1148,1,1,46DD,60900
95,NB3383,SEW,3.03282,X,1,40D,60500
95,NB3383,SEW,3.033046154,X,1,36DD,60500
95,NB3383,SEW,3.0327,X,1,42D,60500
95,NB3547,SEW,3.32052,X,1,34B,60500
95,NB3547,SEW,3.32052,X,1,42B,60500
95,NB3547,SEW,3.32052,X,1,34D,60500
95,NB3547,SEW,3.32052,X,1,40D,60500
95,PH3547,VAP,0.14556,1,1,36B,60900
95,PH3547,VAP,0.14556,1,1,38D,60900
95,PH3547,VAP,0.14556,1,1,40D,60900
95,PH3547,VAP,0.14556,1,1,34DD,60900
95,NB4422,SEW,2.311044857,X,1,38C,60500
95,NB4422,SEW,2.304396,X,1,38B,60500
95,PH4422,VAP,0.14736,1,1,383D,60900
95,PH4422,VAP,0.14736,1,1,36DD,60900
95,PH4422,VAP,0.14736,1,1,403D,60900
95,NBD910,SEW,3.26732,X,1,L,60500
95,NB0655,SEW,1.4958,X,1,34A,60500
95,PH0655,VAP,0.1513,1,1,36A,60900
95,PH0655,VAP,0.1513,1,1,36B,60900
95,PH0655,VAP,0.1513,1,1,46D,60900
95,PH0655,VAP,0.1513,1,1,48D,60900
95,NB4R13,SEW,3.504,X,1,443D,60500
95,NB4R13,SEW,3.504,X,1,36B,60500
95,NB4R13,SEW,3.504,X,1,38B,60500
95,PH4513,VAP,0.05016,1,1,38C,60900
95,PH4513,VAP,0.05016,1,1,42C,60900
95,PH4513,VAP,0.05016,1,1,40D,60900
95,PH4513,VAP,0.05016,1,1,403D,60900
95,PH4513,VAP,0.05016,1,1,44B,60900
95,NB3P47,SEW,3.32052,X,1,38B,60500
96,U10Y,SEW,0.68832,X,1,2XL,60500
96,86PS10,VAP,0.38808,6,6,L,60900
95,NBDR13,SEW,3.504,X,1,36C,60500
95,NBDR13,SEW,3.504,X,1,40C,60500
95,NBDR13,SEW,3.504,X,1,38D,60500
95,NBDR13,SEW,3.504,X,1,38B,60500
95,NBDR13,SEW,3.504,X,1,40B,60500
95,NBB655,SEW,1.4958,X,1,34B,60500
95,NBB655,SEW,1.4958,X,1,48B,60500
95,NBB655,SEW,1.4958,X,1,40C,60500
95,NBCD55,SEW,1.4958,X,1,44B,60500
95,NBCD55,SEW,1.4958,X,1,36C,60500
95,NBCD55,SEW,1.4958,X,1,40C,60500
96,UN83,SEW,0.59604,X,1,L,60500
96,BB8503,VAP,0.3222,5,5,M,60900
95,NB4088,SEW,1.95282,X,1,363D,60500
95,NB4088,SEW,1.95282,X,1,42B,60500
95,NB4088,SEW,1.95282,X,1,46C,60500
95,NB4088,SEW,1.95282,X,1,48C,60500
95,NB4088,SEW,1.95282,X,1,34D,60500
95,NB4088,SEW,1.95282,X,1,40DD,60500
95,PH4088,VAP,0.1148,1,1,543D,60900
95,PH4088,VAP,0.1148,1,1,403D,60900
95,PH4088,VAP,0.1148,1,1,38B,60900
95,PH4088,VAP,0.1148,1,1,40B,60900
95,PH4088,VAP,0.1148,1,1,40C,60900
95,PH4088,VAP,0.1148,1,1,42D,60900
95,PH4088,VAP,0.1148,1,1,50D,60900
95,PH4088,VAP,0.1148,1,1,38DD,60900
95,PH4088,VAP,0.1148,1,1,42DD,60900
95,PH4088,VAP,0.1148,1,1,48DD,60900
95,NB3J36,SEW,1.5672,X,1,34D,60500
95,NB1111,SEW,2.556,X,1,42C,60500
95,NB1111,SEW,2.556,X,1,46D,60500
95,PH1111,VAP,0.11472,1,1,42DD,60900
95,PH1111,VAP,0.11472,1,1,46DD,60900
95,PHG444,VAP,0.1513,1,1,38D,60900
95,NBG444,SEW,2.7289,X,1,34C,60500
95,NBG123,SEW,1.2288,X,1,S,60500
95,NBG123,SEW,1.2288,X,1,L,60500
95,NBG123,SEW,1.2288,X,1,XL,60500
95,PHH129,VAP,0.1513,2,2,S,60900
96,J83T05,VAP,0.25864,4,4,L,60900
95,NB3036,SEW,1.544175,X,1,38DD,60500
95,NBS547,SEW,3.32052,X,1,34C,60500
95,NBS547,SEW,3.32052,X,1,42D,60500
95,NBBU22,SEW,3.3924,X,1,34C,60500
95,NBBU22,SEW,3.3924,X,1,36C,60500
95,NBBU22,SEW,3.3924,X,1,36DD,60500
95,NBBU22,SEW,3.3924,X,1,48C,60500
95,PHAU22,VAP,0.1513,1,1,40C,60900
96,JH55,SEW,0.61884,X,1,2XL,60500
96,JH55,SEW,0.60672,X,1,S,60500
96,JH55,SEW,0.60672,X,1,L,60500
95,NBAU22,SEW,3.3924,X,1,34B,60500
95,NBAU22,SEW,3.3924,X,1,36D,60500
95,NBAU22,SEW,3.3924,X,1,42DD,60500
95,NBAU22,SEW,3.3924,X,1,46DD,60500
96,MC4B03,VAP,0.26016,4,4,M,60900
95,NBR537,SEW,1.5672,X,1,38C,60500
95,PHR537,VAP,0.1513,1,1,34B,60900
95,PHR537,VAP,0.1513,1,1,42D,60900
96,PW55,SEW,0.61884,X,1,4XL,60500
95,NBAU10,SEW,3.4406,X,1,L,60500
95,NBAU59,SEW,2.706,X,1,46DD,60500
95,NBAU59,SEW,2.706,X,1,38DD,60500
95,NBAU59,SEW,2.706,X,1,36DD,60500
95,PHAU59,VAP,0.1513,1,1,443D,60900
96,U79S02,VAP,0.13248,2,2,2XL,60900
96,U79S02,VAP,0.13248,2,2,3XL,60900
95,NBPU10,SEW,3.4406,X,1,L,60500
95,NB3820,SEW,1.5143,X,1,36B,60500
95,NB3820,SEW,1.5143,X,1,363D,60500
95,NB3820,SEW,1.5143,X,1,38DD,60500
95,NB3820,SEW,1.5143,X,1,42DD,60500
95,PH3820,VAP,0.1513,1,1,38B,60900
95,PH3820,VAP,0.1513,1,1,36C,60900
95,PH3820,VAP,0.1513,1,1,40D,60900
95,PH3820,VAP,0.1513,1,1,34B,60900
95,PH3820,VAP,0.1513,1,1,44D,60900
95,PH3820,VAP,0.1513,1,1,36DD,60900
95,PH3820,VAP,0.1513,1,1,44DD,60900
95,NBPU22,SEW,2.27772,X,1,34B,60500
95,NB38BJ,SEW,1.4009,X,1,403D,60500
95,NB38BJ,SEW,1.55815,X,1,38D,60500
95,NB38BJ,SEW,1.6312,X,1,42C,60500
95,NB3372,SEW,1.760699368,X,1,40D,60500
95,NB3372,SEW,1.790568,X,1,44B,60500
95,NB3372,SEW,1.790568,X,1,44C,60500
95,NB3372,SEW,1.790568,X,1,48C,60500
95,NB3372,SEW,1.790568,X,1,44D,60500
95,NB3372,SEW,1.790568,X,1,46D,60500
95,NB3372,SEW,1.790568,X,1,36DD,60500
95,NB3372,SEW,1.790568,X,1,40DD,60500
95,NB3372,SEW,1.790568,X,1,44DD,60500
95,NB3372,SEW,1.790568,X,1,46DD,60500
95,PH3372,VAP,0.1513,1,1,42B,60900
95,PH3372,VAP,0.1513,1,1,38C,60900
95,PH3372,VAP,0.1513,1,1,36D,60900
95,PH3372,VAP,0.1513,1,1,44D,60900
95,PH3372,VAP,0.1513,1,1,34DD,60900
95,PH3372,VAP,0.1513,1,1,44DD,60900
95,PH3372,VAP,0.1513,1,1,46DD,60900
95,PH1105,VAP,0.1148,1,1,48C,60900
95,PH1105,VAP,0.1148,1,1,38DD,60900
95,PH1105,VAP,0.1148,1,1,46DD,60900
96,BU83,SEW,0.59604,X,1,XL,60500
95,NB97L9,SEW,3.20436,X,1,36B,60500
95,NB0409,SEW,2.4024,X,1,383D,60500
95,NB0409,SEW,2.4024,X,1,44DD,60500
95,NBWU22,SEW,3.5381,X,1,42C,60500
95,NBWU22,SEW,3.5381,X,1,46C,60500
95,NBWU22,SEW,3.4027,X,1,38B,60500
95,NBWU22,SEW,3.4027,X,1,42B,60500
96,B83U99,VAP,0.23112,3,3,S,60900
95,NB4210,SEW,1.97616,X,1,38A,60500
95,NB4210,SEW,1.97616,X,1,34C,60500
95,PH4210,VAP,0.114792,1,1,34A,60900
95,PH4210,VAP,0.114792,1,1,40C,60900
95,PH4210,VAP,0.114792,1,1,38D,60900
95,PH4210,VAP,0.114792,1,1,42D,60900
95,NBC9A0,SEW,3.4406,1,1,M,60500
95,NBC9A0,SEW,3.4406,1,1,XL,60500
95,PH910H,VAP,0.1513,1,1,S,60900
95,PH910H,VAP,0.1513,1,1,M,60900
95,NBW422,SEW,2.304396,X,1,34C,60500
95,NBW422,SEW,2.304396,X,1,42C,60500
95,NB4930,SEW,2.9756,X,1,423D,60500
95,NB4930,SEW,2.9756,X,1,42B,60500
95,NB4930,SEW,2.9756,X,1,40D,60500
95,NB4930,SEW,2.9756,X,1,42DD,60500
95,NB4930,SEW,2.9756,X,1,44DD,60500
95,NB4930,SEW,2.9756,X,1,46C,60500
95,PH4930,VAP,0.1148,1,1,42B,60900
96,AUVB,SEW,0.6726,X,1,M,60500
96,UN84,SEW,0.6726,X,1,S,60500
96,B8WN04,VAP,0.3184,5,5,S,60900
96,NHVWBP,VAP,0.15696,2,2,L,60900
95,NB0830,SEW,3.5614,X,1,36D,60500
95,NB0830,SEW,3.5614,X,1,36DD,60500
95,NB0830,SEW,3.5614,X,1,40DD,60500
95,PH0830,VAP,0.14928,1,1,42D,60900
95,PH0830,VAP,0.14928,1,1,38DD,60900
95,NB9428,SEW,2.89678,X,1,40D,60500
95,NB9428,SEW,2.89678,X,1,34DD,60500
95,NB9428,SEW,2.89678,X,1,36DD,60500
95,PH9428,VAP,0.147508163,1,1,38B,60900
95,PH9428,VAP,0.1475125,1,1,40C,60900
95,PHSR34,VAP,0.0594,1,1,38DD,60900
95,PHSR34,VAP,0.0594,1,1,40DD,60900
95,PHSR34,VAP,0.0594,1,1,42DD,60900
95,NB3J72,SEW,1.790568,X,1,40B,60500
95,NB3J72,SEW,1.790568,X,1,38C,60500
95,NB3J72,SEW,1.790568,X,1,363D,60500
95,NB1285,SEW,3.0057,X,1,42C,60500
95,PH1285,VAP,0.1148,1,1,423D,60900
95,PH1285,VAP,0.1148,1,1,443D,60900
95,PH1285,VAP,0.1148,1,1,40B,60900
95,PH1285,VAP,0.1148,1,1,42D,60900
95,NBR229,SEW,1.641266667,1,1,42DD,60500
95,PHR229,VAP,0.1513,1,1,38C,60900
95,PHR229,VAP,0.1513,1,1,38D,60900
95,NB0088,SEW,2.5199,X,1,443D,60500
95,NB0088,SEW,2.5199,X,1,40B,60500
95,NB0088,SEW,2.5199,X,1,44DD,60500
95,NB0400,SEW,3.3669,X,1,44D,60500
95,NB0400,SEW,3.3669,X,1,46DD,60500
95,PH2422,VAP,0.1513,1,1,38C,60900
95,PH2422,VAP,0.1513,1,1,38D,60900
95,PH2422,VAP,0.1513,1,1,40DD,60900
95,NB9441,SEW,2.87124,X,1,36A,60500
95,NB9441,SEW,2.87124,X,1,36C,60500
95,NBBR13,SEW,3.504,X,1,36B,60500
95,NBCR13,SEW,3.504,X,1,403D,60500
95,NBR571,SEW,1.685,X,1,34C,60500
95,NBR571,SEW,1.8031,X,1,42D,60500
95,NBR571,SEW,1.8031,X,1,40DD,60500
95,PHR571,VAP,0.1513,1,1,36B,60900
95,PHR571,VAP,0.1513,1,1,36DD,60900
95,NBT820,SEW,1.6088,X,1,40C,60500
95,NBT820,SEW,1.7062,X,1,44D,60500
95,PH1964,VAP,0.063,1,1,42B,60900
95,PH1964,VAP,0.063,1,1,44B,60900
95,PH1964,VAP,0.063,1,1,38C,60900
95,PH1964,VAP,0.063,1,1,40D,60900
95,PH1964,VAP,0.063,1,1,46D,60900
95,PH1964,VAP,0.063,1,1,46DD,60900
95,NBCPA0,SEW,3.4406,X,1,L,60500
95,NBCPA0,SEW,3.4406,X,1,2XL,60500
95,NB7958,SEW,3.06,X,1,34C,60500
95,NB7958,SEW,3.06,X,1,40C,60500
95,NBT372,SEW,1.7776,X,1,42B,60500
95,NBT372,SEW,1.7776,X,1,40D,60500
95,NBT372,SEW,1.7776,X,1,46D,60500
95,PH0937,VAP,0.063,1,1,42B,60900
95,PH0937,VAP,0.063,1,1,42D,60900
95,PH7966,VAP,0.1513,1,1,36C,60900
95,PH470X,VAP,0.1513,1,1,40C,60900
95,PH470X,VAP,0.1513,1,1,38DD,60900
95,PH470X,VAP,0.1513,1,1,40DD,60900
96,B84K04,VAP,0.28464,4,4,L,60900
95,NB5642,SEW,0.6775,X,1,36B,60500
95,NB5642,SEW,0.6775,X,1,38C,60500
95,NB5642,SEW,0.6775,X,1,40C,60500
95,NB5642,SEW,0.6775,X,1,40DD,60500
95,PH5642,VAP,0.0946,1,1,34B,60900
